id,sample,sample_type,patient,platform,lane,forward_file_name,reverse_file_name
S_TJ_L_005_C_1,TJ_L_005_C,T,TJ_L_005,DNBSEQ,V350036025,/data/storage/checked/Endometrial_cancer/S_TJ_L_005_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_005_C_1.R2.fastq.gz
S_TJ_L_005_C_2,TJ_L_005_C,T,TJ_L_005,DNBSEQ,V350036025,/data/storage/checked/Endometrial_cancer/S_TJ_L_005_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_005_C_2.R2.fastq.gz
S_TJ_L_005_C_3,TJ_L_005_C,T,TJ_L_005,DNBSEQ,V350036025,/data/storage/checked/Endometrial_cancer/S_TJ_L_005_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_005_C_3.R2.fastq.gz
S_TJ_L_005_C_4,TJ_L_005_C,T,TJ_L_005,DNBSEQ,V350040107,/data/storage/checked/Endometrial_cancer/S_TJ_L_005_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_005_C_4.R2.fastq.gz
S_TJ_L_005_N_1,TJ_L_005_N,N,TJ_L_005,DNBSEQ,V350038314,/data/storage/checked/Endometrial_cancer/S_TJ_L_005_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_005_N_1.R2.fastq.gz
S_TJ_L_006_C_1,TJ_L_006_C,T,TJ_L_006,DNBSEQ,V350038314,/data/storage/checked/Endometrial_cancer/S_TJ_L_006_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_006_C_1.R2.fastq.gz
S_TJ_L_006_C_2,TJ_L_006_C,T,TJ_L_006,DNBSEQ,V350038314,/data/storage/checked/Endometrial_cancer/S_TJ_L_006_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_006_C_2.R2.fastq.gz
S_TJ_L_006_C_3,TJ_L_006_C,T,TJ_L_006,DNBSEQ,V350038314,/data/storage/checked/Endometrial_cancer/S_TJ_L_006_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_006_C_3.R2.fastq.gz
S_TJ_L_006_C_4,TJ_L_006_C,T,TJ_L_006,DNBSEQ,V350040107,/data/storage/checked/Endometrial_cancer/S_TJ_L_006_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_006_C_4.R2.fastq.gz
S_TJ_L_006_LN_1,TJ_L_006_LN,T,TJ_L_006,DNBSEQ,E100019192,/data/storage/checked/Endometrial_cancer/S_TJ_L_006_LN_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_006_LN_1.R2.fastq.gz
S_TJ_L_006_LN_2,TJ_L_006_LN,T,TJ_L_006,DNBSEQ,E100019192,/data/storage/checked/Endometrial_cancer/S_TJ_L_006_LN_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_006_LN_2.R2.fastq.gz
S_TJ_L_006_LN_3,TJ_L_006_LN,T,TJ_L_006,DNBSEQ,V350036048,/data/storage/checked/Endometrial_cancer/S_TJ_L_006_LN_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_006_LN_3.R2.fastq.gz
S_TJ_L_006_LN_4,TJ_L_006_LN,T,TJ_L_006,DNBSEQ,V350036048,/data/storage/checked/Endometrial_cancer/S_TJ_L_006_LN_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_006_LN_4.R2.fastq.gz
S_TJ_L_006_N_1,TJ_L_006_N,N,TJ_L_006,DNBSEQ,V350036048,/data/storage/checked/Endometrial_cancer/S_TJ_L_006_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_006_N_1.R2.fastq.gz
S_TJ_L_007_LN_1,TJ_L_007_LN,T,TJ_L_007,DNBSEQ,E100019192,/data/storage/checked/Endometrial_cancer/S_TJ_L_007_LN_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_007_LN_1.R2.fastq.gz
S_TJ_L_007_LN_2,TJ_L_007_LN,T,TJ_L_007,DNBSEQ,E100019192,/data/storage/checked/Endometrial_cancer/S_TJ_L_007_LN_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_007_LN_2.R2.fastq.gz
S_TJ_L_007_LN_3,TJ_L_007_LN,T,TJ_L_007,DNBSEQ,E100019192,/data/storage/checked/Endometrial_cancer/S_TJ_L_007_LN_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_007_LN_3.R2.fastq.gz
S_TJ_L_007_LN_4,TJ_L_007_LN,T,TJ_L_007,DNBSEQ,E100019192,/data/storage/checked/Endometrial_cancer/S_TJ_L_007_LN_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_007_LN_4.R2.fastq.gz
S_TJ_L_007_N_1,TJ_L_007_N,N,TJ_L_007,DNBSEQ,V350050967,/data/storage/checked/Endometrial_cancer/S_TJ_L_007_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_007_N_1.R2.fastq.gz
S_TJ_L_008_C_1,TJ_L_008_C,T,TJ_L_008,DNBSEQ,V350038465,/data/storage/checked/Endometrial_cancer/S_TJ_L_008_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_008_C_1.R2.fastq.gz
S_TJ_L_008_C_2,TJ_L_008_C,T,TJ_L_008,DNBSEQ,V350038465,/data/storage/checked/Endometrial_cancer/S_TJ_L_008_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_008_C_2.R2.fastq.gz
S_TJ_L_008_C_3,TJ_L_008_C,T,TJ_L_008,DNBSEQ,V350038465,/data/storage/checked/Endometrial_cancer/S_TJ_L_008_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_008_C_3.R2.fastq.gz
S_TJ_L_008_C_4,TJ_L_008_C,T,TJ_L_008,DNBSEQ,V350038465,/data/storage/checked/Endometrial_cancer/S_TJ_L_008_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_008_C_4.R2.fastq.gz
S_TJ_L_008_LN_1,TJ_L_008_LN,T,TJ_L_008,DNBSEQ,V350038465,/data/storage/checked/Endometrial_cancer/S_TJ_L_008_LN_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_008_LN_1.R2.fastq.gz
S_TJ_L_008_N_1,TJ_L_008_N,N,TJ_L_008,DNBSEQ,V350038465,/data/storage/checked/Endometrial_cancer/S_TJ_L_008_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_008_N_1.R2.fastq.gz
S_TJ_L_009_LN_1,TJ_L_009_LN,T,TJ_L_009,DNBSEQ,V350038465,/data/storage/checked/Endometrial_cancer/S_TJ_L_009_LN_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_009_LN_1.R2.fastq.gz
S_TJ_L_009_LN_2,TJ_L_009_LN,T,TJ_L_009,DNBSEQ,V350037194,/data/storage/checked/Endometrial_cancer/S_TJ_L_009_LN_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_009_LN_2.R2.fastq.gz
S_TJ_L_009_LN_3,TJ_L_009_LN,T,TJ_L_009,DNBSEQ,V350037194,/data/storage/checked/Endometrial_cancer/S_TJ_L_009_LN_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_009_LN_3.R2.fastq.gz
S_TJ_L_009_LN_4,TJ_L_009_LN,T,TJ_L_009,DNBSEQ,V350038465,/data/storage/checked/Endometrial_cancer/S_TJ_L_009_LN_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_009_LN_4.R2.fastq.gz
S_TJ_L_009_N_1,TJ_L_009_N,N,TJ_L_009,DNBSEQ,V350037194,/data/storage/checked/Endometrial_cancer/S_TJ_L_009_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_009_N_1.R2.fastq.gz
S_TJ_L_010_LN_1,TJ_L_010_LN,T,TJ_L_010,DNBSEQ,V350037194,/data/storage/checked/Endometrial_cancer/S_TJ_L_010_LN_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_010_LN_1.R2.fastq.gz
S_TJ_L_010_LN_2,TJ_L_010_LN,T,TJ_L_010,DNBSEQ,V350037194,/data/storage/checked/Endometrial_cancer/S_TJ_L_010_LN_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_010_LN_2.R2.fastq.gz
S_TJ_L_010_LN_3,TJ_L_010_LN,T,TJ_L_010,DNBSEQ,V350038465,/data/storage/checked/Endometrial_cancer/S_TJ_L_010_LN_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_010_LN_3.R2.fastq.gz
S_TJ_L_010_LN_4,TJ_L_010_LN,T,TJ_L_010,DNBSEQ,V350037194,/data/storage/checked/Endometrial_cancer/S_TJ_L_010_LN_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_010_LN_4.R2.fastq.gz
S_TJ_L_011_C_1,TJ_L_011_C,T,TJ_L_011,DNBSEQ,V350037194,/data/storage/checked/Endometrial_cancer/S_TJ_L_011_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_011_C_1.R2.fastq.gz
S_TJ_L_011_C_2,TJ_L_011_C,T,TJ_L_011,DNBSEQ,V350037194,/data/storage/checked/Endometrial_cancer/S_TJ_L_011_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_011_C_2.R2.fastq.gz
S_TJ_L_011_C_3,TJ_L_011_C,T,TJ_L_011,DNBSEQ,V350050437,/data/storage/checked/Endometrial_cancer/S_TJ_L_011_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_011_C_3.R2.fastq.gz
S_TJ_L_011_C_4,TJ_L_011_C,T,TJ_L_011,DNBSEQ,V350037194,/data/storage/checked/Endometrial_cancer/S_TJ_L_011_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_011_C_4.R2.fastq.gz
S_TJ_L_011_N_1,TJ_L_011_N,N,TJ_L_011,DNBSEQ,V350050437,/data/storage/checked/Endometrial_cancer/S_TJ_L_011_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_011_N_1.R2.fastq.gz
S_TJ_L_012_C_1,TJ_L_012_C,T,TJ_L_012,DNBSEQ,V350050437,/data/storage/checked/Endometrial_cancer/S_TJ_L_012_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_012_C_1.R2.fastq.gz
S_TJ_L_012_N_1,TJ_L_012_N,N,TJ_L_012,DNBSEQ,V350048551,/data/storage/checked/Endometrial_cancer/S_TJ_L_012_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_012_N_1.R2.fastq.gz
S_TJ_L_012_N_2,TJ_L_012_N,N,TJ_L_012,DNBSEQ,V350048551,/data/storage/checked/Endometrial_cancer/S_TJ_L_012_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_012_N_2.R2.fastq.gz
S_TJ_L_012_N_3,TJ_L_012_N,N,TJ_L_012,DNBSEQ,V350050437,/data/storage/checked/Endometrial_cancer/S_TJ_L_012_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_012_N_3.R2.fastq.gz
S_TJ_L_012_N_4,TJ_L_012_N,N,TJ_L_012,DNBSEQ,V350050437,/data/storage/checked/Endometrial_cancer/S_TJ_L_012_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_012_N_4.R2.fastq.gz
S_TJ_L_013_C_1,TJ_L_013_C,T,TJ_L_013,DNBSEQ,V350050437,/data/storage/checked/Endometrial_cancer/S_TJ_L_013_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_013_C_1.R2.fastq.gz
S_TJ_L_013_C_2,TJ_L_013_C,T,TJ_L_013,DNBSEQ,V350048551,/data/storage/checked/Endometrial_cancer/S_TJ_L_013_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_013_C_2.R2.fastq.gz
S_TJ_L_013_C_3,TJ_L_013_C,T,TJ_L_013,DNBSEQ,V350048551,/data/storage/checked/Endometrial_cancer/S_TJ_L_013_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_013_C_3.R2.fastq.gz
S_TJ_L_013_C_4,TJ_L_013_C,T,TJ_L_013,DNBSEQ,V350048551,/data/storage/checked/Endometrial_cancer/S_TJ_L_013_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_013_C_4.R2.fastq.gz
S_TJ_L_013_N_1,TJ_L_013_N,N,TJ_L_013,DNBSEQ,V350033592,/data/storage/checked/Endometrial_cancer/S_TJ_L_013_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_013_N_1.R2.fastq.gz
S_TJ_L_013_N_2,TJ_L_013_N,N,TJ_L_013,DNBSEQ,V350033592,/data/storage/checked/Endometrial_cancer/S_TJ_L_013_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_013_N_2.R2.fastq.gz
S_TJ_L_013_N_3,TJ_L_013_N,N,TJ_L_013,DNBSEQ,V350033592,/data/storage/checked/Endometrial_cancer/S_TJ_L_013_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_013_N_3.R2.fastq.gz
S_TJ_L_013_N_4,TJ_L_013_N,N,TJ_L_013,DNBSEQ,V350033592,/data/storage/checked/Endometrial_cancer/S_TJ_L_013_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_013_N_4.R2.fastq.gz
S_TJ_L_014_C_1,TJ_L_014_C,T,TJ_L_014,DNBSEQ,V350033592,/data/storage/checked/Endometrial_cancer/S_TJ_L_014_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_014_C_1.R2.fastq.gz
S_TJ_L_014_C_2,TJ_L_014_C,T,TJ_L_014,DNBSEQ,V350033592,/data/storage/checked/Endometrial_cancer/S_TJ_L_014_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_014_C_2.R2.fastq.gz
S_TJ_L_014_C_3,TJ_L_014_C,T,TJ_L_014,DNBSEQ,V350033592,/data/storage/checked/Endometrial_cancer/S_TJ_L_014_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_014_C_3.R2.fastq.gz
S_TJ_L_014_C_4,TJ_L_014_C,T,TJ_L_014,DNBSEQ,V350033592,/data/storage/checked/Endometrial_cancer/S_TJ_L_014_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_014_C_4.R2.fastq.gz
S_TJ_L_014_LN_1,TJ_L_014_LN,T,TJ_L_014,DNBSEQ,V350033592,/data/storage/checked/Endometrial_cancer/S_TJ_L_014_LN_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_014_LN_1.R2.fastq.gz
S_TJ_L_014_LN_2,TJ_L_014_LN,T,TJ_L_014,DNBSEQ,V350033592,/data/storage/checked/Endometrial_cancer/S_TJ_L_014_LN_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_014_LN_2.R2.fastq.gz
S_TJ_L_014_LN_3,TJ_L_014_LN,T,TJ_L_014,DNBSEQ,V350033592,/data/storage/checked/Endometrial_cancer/S_TJ_L_014_LN_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_014_LN_3.R2.fastq.gz
S_TJ_L_014_LN_4,TJ_L_014_LN,T,TJ_L_014,DNBSEQ,V350033592,/data/storage/checked/Endometrial_cancer/S_TJ_L_014_LN_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_014_LN_4.R2.fastq.gz
S_TJ_L_015_LN_1,TJ_L_015_LN,T,TJ_L_015,DNBSEQ,V350033592,/data/storage/checked/Endometrial_cancer/S_TJ_L_015_LN_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_015_LN_1.R2.fastq.gz
S_TJ_L_015_LN_2,TJ_L_015_LN,T,TJ_L_015,DNBSEQ,V350033592,/data/storage/checked/Endometrial_cancer/S_TJ_L_015_LN_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_015_LN_2.R2.fastq.gz
S_TJ_L_015_LN_3,TJ_L_015_LN,T,TJ_L_015,DNBSEQ,V350033592,/data/storage/checked/Endometrial_cancer/S_TJ_L_015_LN_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_015_LN_3.R2.fastq.gz
S_TJ_L_015_LN_4,TJ_L_015_LN,T,TJ_L_015,DNBSEQ,V350033592,/data/storage/checked/Endometrial_cancer/S_TJ_L_015_LN_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_015_LN_4.R2.fastq.gz
S_TJ_L_018_C_1,TJ_L_018_C,T,TJ_L_018,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_018_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_018_C_1.R2.fastq.gz
S_TJ_L_018_C_2,TJ_L_018_C,T,TJ_L_018,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_018_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_018_C_2.R2.fastq.gz
S_TJ_L_018_C_3,TJ_L_018_C,T,TJ_L_018,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_018_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_018_C_3.R2.fastq.gz
S_TJ_L_018_C_4,TJ_L_018_C,T,TJ_L_018,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_018_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_018_C_4.R2.fastq.gz
S_TJ_L_018_N_1,TJ_L_018_N,N,TJ_L_018,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_018_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_018_N_1.R2.fastq.gz
S_TJ_L_018_N_2,TJ_L_018_N,N,TJ_L_018,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_018_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_018_N_2.R2.fastq.gz
S_TJ_L_018_N_3,TJ_L_018_N,N,TJ_L_018,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_018_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_018_N_3.R2.fastq.gz
S_TJ_L_018_N_4,TJ_L_018_N,N,TJ_L_018,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_018_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_018_N_4.R2.fastq.gz
S_TJ_L_019_C_1,TJ_L_019_C,T,TJ_L_019,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_019_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_019_C_1.R2.fastq.gz
S_TJ_L_019_C_2,TJ_L_019_C,T,TJ_L_019,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_019_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_019_C_2.R2.fastq.gz
S_TJ_L_019_C_3,TJ_L_019_C,T,TJ_L_019,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_019_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_019_C_3.R2.fastq.gz
S_TJ_L_019_C_4,TJ_L_019_C,T,TJ_L_019,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_019_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_019_C_4.R2.fastq.gz
S_TJ_L_019_N_1,TJ_L_019_N,N,TJ_L_019,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_019_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_019_N_1.R2.fastq.gz
S_TJ_L_019_N_2,TJ_L_019_N,N,TJ_L_019,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_019_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_019_N_2.R2.fastq.gz
S_TJ_L_019_N_3,TJ_L_019_N,N,TJ_L_019,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_019_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_019_N_3.R2.fastq.gz
S_TJ_L_019_N_4,TJ_L_019_N,N,TJ_L_019,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_019_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_019_N_4.R2.fastq.gz
S_TJ_L_020_C_1,TJ_L_020_C,T,TJ_L_020,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_020_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_020_C_1.R2.fastq.gz
S_TJ_L_020_C_2,TJ_L_020_C,T,TJ_L_020,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_020_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_020_C_2.R2.fastq.gz
S_TJ_L_020_C_3,TJ_L_020_C,T,TJ_L_020,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_020_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_020_C_3.R2.fastq.gz
S_TJ_L_020_C_4,TJ_L_020_C,T,TJ_L_020,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_020_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_020_C_4.R2.fastq.gz
S_TJ_L_020_N_1,TJ_L_020_N,N,TJ_L_020,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_020_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_020_N_1.R2.fastq.gz
S_TJ_L_021_C_1,TJ_L_021_C,T,TJ_L_021,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_021_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_021_C_1.R2.fastq.gz
S_TJ_L_021_C_2,TJ_L_021_C,T,TJ_L_021,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_021_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_021_C_2.R2.fastq.gz
S_TJ_L_021_C_3,TJ_L_021_C,T,TJ_L_021,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_021_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_021_C_3.R2.fastq.gz
S_TJ_L_021_C_4,TJ_L_021_C,T,TJ_L_021,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_021_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_021_C_4.R2.fastq.gz
S_TJ_L_021_N_1,TJ_L_021_N,N,TJ_L_021,DNBSEQ,V350033519,/data/storage/checked/Endometrial_cancer/S_TJ_L_021_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_021_N_1.R2.fastq.gz
S_TJ_L_023_C_1,TJ_L_023_C,T,TJ_L_023,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/S_TJ_L_023_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_023_C_1.R2.fastq.gz
S_TJ_L_023_C_2,TJ_L_023_C,T,TJ_L_023,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/S_TJ_L_023_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_023_C_2.R2.fastq.gz
S_TJ_L_023_C_3,TJ_L_023_C,T,TJ_L_023,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/S_TJ_L_023_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_023_C_3.R2.fastq.gz
S_TJ_L_023_C_4,TJ_L_023_C,T,TJ_L_023,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/S_TJ_L_023_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_023_C_4.R2.fastq.gz
S_TJ_L_023_N_1,TJ_L_023_N,N,TJ_L_023,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/S_TJ_L_023_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_023_N_1.R2.fastq.gz
S_TJ_L_023_N_2,TJ_L_023_N,N,TJ_L_023,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/S_TJ_L_023_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_023_N_2.R2.fastq.gz
S_TJ_L_023_N_3,TJ_L_023_N,N,TJ_L_023,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/S_TJ_L_023_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_023_N_3.R2.fastq.gz
S_TJ_L_023_N_4,TJ_L_023_N,N,TJ_L_023,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/S_TJ_L_023_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_023_N_4.R2.fastq.gz
S_TJ_L_025_C_1,TJ_L_025_C,T,TJ_L_025,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/S_TJ_L_025_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_025_C_1.R2.fastq.gz
S_TJ_L_025_C_2,TJ_L_025_C,T,TJ_L_025,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/S_TJ_L_025_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_025_C_2.R2.fastq.gz
S_TJ_L_025_C_3,TJ_L_025_C,T,TJ_L_025,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/S_TJ_L_025_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_025_C_3.R2.fastq.gz
S_TJ_L_025_C_4,TJ_L_025_C,T,TJ_L_025,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/S_TJ_L_025_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_025_C_4.R2.fastq.gz
S_TJ_L_025_N_1,TJ_L_025_N,N,TJ_L_025,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/S_TJ_L_025_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_025_N_1.R2.fastq.gz
S_TJ_L_025_N_2,TJ_L_025_N,N,TJ_L_025,DNBSEQ,V350033588,/data/storage/checked/Endometrial_cancer/S_TJ_L_025_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_TJ_L_025_N_2.R2.fastq.gz
